Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
31-MAR-2022|NMVC01AXMF|MTN I PT PNM VENTURE CAPITAL SERI A|TERM NOTES|IDH0000579A8|PERMODALAN NASIONAL MADANI VENTURE CAPITAL, PT|ACTIVE|||IDR|Electronic||30-JAN-2024|||10|Fixed|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|NMVC01BXMF|MTN I PT PNM VENTURE CAPITAL SERI B|TERM NOTES|IDH0000579B6|PERMODALAN NASIONAL MADANI VENTURE CAPITAL, PT|ACTIVE|||IDR|Electronic||30-JAN-2024|||10|Fixed|3 MONTHS|||35000000000|35000000000|35000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|NMVC01CXMF|MTN I PT PNM VENTURE CAPITAL SERI C|TERM NOTES|IDH0000579C4|PERMODALAN NASIONAL MADANI VENTURE CAPITAL, PT|ACTIVE|||IDR|Electronic||30-JAN-2024|||10|Fixed|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|NMVC02XXMF|MTN II PT PNM VENTURE CAPITAL TAHUN 2020|TERM NOTES|IDH000068105|PERMODALAN NASIONAL MADANI VENTURE CAPITAL, PT|ACTIVE|||IDR|Electronic||24-NOV-2022|||7|Fixed|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|OPPM09XXMF|MTN OKI PULP & PAPER MILLS IX TAHUN 2019|TERM NOTES|IDH000059401|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||05-APR-2022|||11|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM10XXMF|MTN OKI PULP & PAPER MILLS X TAHUN 2020|TERM NOTES|IDH000067701|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||08-SEP-2023|||11|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM11XXMF|MTN OKI PULP & PAPER MILLS XI TAHUN 2021|TERM NOTES|IDH000070507|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||30-DEC-2024|||10.5|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM12XXMF|MTN OKI PULP & PAPER MILLS XII TAHUN 2020|TERM NOTES|IDH000067305|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||09-JUL-2023|||11|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM13XXMF|MTN OKI PULP & PAPER MILLS XIII TAHUN 2019|TERM NOTES|IDH000062603|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||04-SEP-2022|||11|Fixed|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|OPPM16XXMF|MTN OKI PULP & PAPER MILLS I TAHUN 2020|TERM NOTES|IDH000066000|OKI PULP & PAPER MILLS, PT|ACTIVE|||IDR|Electronic||02-APR-2023|||11|Fixed|3 MONTHS|||467350000000|467350000000|467350000000|100|0|100|PULP & PAPER|1
31-MAR-2022|PIDL02XXMF|MTN PINDO DELI PULP AND PAPER MILLS II TAHUN 2020|TERM NOTES|IDH000065309|PINDO DELI PULP AND PAPER MILLS, PT|ACTIVE|||IDR|Electronic||22-JAN-2023|||10.5|FIXED|3 MONTHS|||700000000000|700000000000|700000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|PIDL04XXMF|MTN PINDO DELI PULP AND PAPER MILLS III TAHUN 2020|TERM NOTES|IDH000067909|PINDO DELI PULP AND PAPER MILLS, PT|ACTIVE|||IDR|Electronic||11-NOV-2023|||11|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|100|0|100|PULP & PAPER|1
31-MAR-2022|PIND02XXMF|MTN PINDAD TAHUN 2021|TERM NOTES|IDH000070606|PINDAD (PERSERO), PT|ACTIVE|||IDR|Electronic||03-JAN-2025|||10.5|Fixed|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|MACHINERY AND HEAVY EQUIPMENT|1
31-MAR-2022|POST02BXMF|MTN POSINDO-02 PT POS INDONESIA (PERSERO) SERI B|TERM NOTES|IDH0000613B3|POS INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||19-JUL-2022|||11.5|Fixed|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|OTHER SECTORS|1
31-MAR-2022|POST02CXMF|MTN POSINDO-02 PT POS INDONESIA (PERSERO) SERI C|TERM NOTES|IDH0000613C1|POS INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||23-OCT-2022|||11.5|Fixed|3 MONTHS|||250000000000|250000000000|250000000000|100|0|100|OTHER SECTORS|1
31-MAR-2022|POST03X1MF|MTN POSINDO-03 TAHAP I TAHUN 2021|TERM NOTES|IDH000070408|POS INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||30-DEC-2024|||10.5|Fixed|3 MONTHS|||325000000000|325000000000|325000000000|100|0|100|OTHER SECTORS|1
31-MAR-2022|PPAP01BXMF|MTN I PERUSAHAAN PENGELOLA ASET TAHUN 2019 SERI B|TERM NOTES|IDH0000634B9|PERUSAHAAN PENGELOLA ASET (PERSERO), PT|ACTIVE|||IDR|Electronic||08-NOV-2022|||10.3|Fixed|3 MONTHS|||450000000000|450000000000|450000000000|100|0|100|FINANCIAL INSTITUTION|1
31-MAR-2022|PPBI01XXMF|MTN I POWER BLOCK INDONESIA TAHUN 2019|TERM NOTES|IDH000064203|POWER BLOCK INDONESIA, PT|ACTIVE|||IDR|Electronic||11-JUN-2024|||9|Fixed|SEMI-ANNUAL|||50000000000|50000000000|50000000000|100|0|100|CEMENT|1
31-MAR-2022|PPIC01XXMF|MTN PAN PACIFIC INVESTAMA I TAHUN 2022|TERM NOTES|IDH000070705|PAN PACIFIC INVESTAMA, PT|ACTIVE|||IDR|Electronic||14-FEB-2027|||9.5|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|OTHERS - MISCELLANENEOUS INDUSTRY|1
31-MAR-2022|PPNX03XXMF|MTN PTPN X TAHUN 2018|TERM NOTES|IDH000052802|PERKEBUNAN NUSANTARA X, PT|ACTIVE|||IDR|Electronic||25-MAY-2023|||10.75|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|PLANTATION|1
31-MAR-2022|PPRO14XXMF|MTN XIV PP PROPERTI Tbk|TERM NOTES|IDH000061506|PP Properti Tbk, PT|ACTIVE|||IDR|Electronic||30-JUL-2022|||11.25|Fixed|3 MONTHS|||120000000000|120000000000|120000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRKN01XXMF|MTN I PERIKANAN NUSANTARA TAHUN 2017|TERM NOTES|IDH000046606|PERIKANAN INDONESIA (PERSERO), PT|ACTIVE|||IDR|Electronic||04-DEC-2022|||12.5|FIXED|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|FISHERY|1
31-MAR-2022|PRNS01AXJP|SUJP YANG DITAWARKAN MELALUI PENAWARAN TERBATAS PERUM PERUMNAS TAHUN 2020 SERI A|TERM NOTES|IDH000068303|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||30-NOV-2027|||6|FIXED|SEMI-ANNUAL|||200000000000|200000000000|200000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS01BXJP|SUJP YANG DITAWARKAN MELALUI PENAWARAN TERBATAS PERUM PERUMNAS TAHUN 2020 SERI B|TERM NOTES|IDH0000683B6|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||30-NOV-2027|||6|Fixed|SEMI-ANNUAL|||450000000000|450000000000|450000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS22BXMF|MTN I PERUM PERUMNAS TAHUN 2017 SERI B|TERM NOTES|IDH0000389B0|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||26-APR-2022|||10.25|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS25AXMF|MTN III PERUM PERUMNAS TAHUN 2018 SERI A|TERM NOTES|IDH0000567A3|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||10-DEC-2023|||11.25|FIXED|3 MONTHS|||235000000000|235000000000|235000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS25BXMF|MTN III PERUM PERUMNAS TAHUN 2018 SERI B|TERM NOTES|IDH0000567B1|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||10-DEC-2023|||11.75|Fixed|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS26XXMF|MTN I PERUM PERUMNAS TAHUN 2019|TERM NOTES|IDH000059005|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||18-MAR-2024|||11.75|Fixed|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS28XXMF|MTN III PERUM PERUMNAS TAHUN 2019|TERM NOTES|IDH000058908|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||27-FEB-2024|||11.75|Fixed|3 MONTHS|||155000000000|155000000000|155000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS29XXMF|MTN IV PERUM PERUMNAS TAHUN 2019|TERM NOTES|IDH000059302|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||05-APR-2024|||11.75|Fixed|3 MONTHS|||200000000000|200000000000|200000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS30AXMF|MTN V PERUM PERUMNAS TAHUN 2019 SERI A|TERM NOTES|IDH0000599A6|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||30-APR-2022|||10.75|Fixed|3 MONTHS|||50000000000|50000000000|50000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS30BXMF|MTN V PERUM PERUMNAS TAHUN 2019 SERI B|TERM NOTES|IDH0000599B4|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||30-APR-2024|||11.75|Fixed|3 MONTHS|||150000000000|150000000000|150000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS31AXMF|MTN VI PERUM PERUMNAS TAHUN 2019 SERI A|TERM NOTES|IDH0000616A8|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||30-JUL-2024|||11.75|Fixed|3 MONTHS|||105000000000|105000000000|105000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS31BXMF|MTN VI PERUM PERUMNAS TAHUN 2019 SERI B|TERM NOTES|IDH0000616B6|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||12-MAR-2025|||11.75|Fixed|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS33XXMF|MTN VIII PERUM PERUMNAS TAHUN 2019|TERM NOTES|IDH000061100|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||16-JUL-2024|||11.75|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PRNS35XXMF|MTN IX PERUM PERUMNAS TAHUN 2019|TERM NOTES|IDH000065002|PERUM PERUMNAS|ACTIVE|||IDR|Electronic||20-DEC-2024|||11.75|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|PTPD08AXMF|MTN VIII PTPN II SERI A|TERM NOTES|IDH0000606A9|PERKEBUNAN NUSANTARA II, PT|ACTIVE|||IDR|Electronic||26-JUN-2024|||11|Fixed|3 MONTHS|||215000000000|215000000000|215000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPD08BXMF|MTN VIII PTPN II SERI B|TERM NOTES|IDH0000606B7|PERKEBUNAN NUSANTARA II, PT|ACTIVE|||IDR|Electronic||31-OCT-2024|||11|Fixed|3 MONTHS|||136000000000|136000000000|136000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPN01XXMS|MTN SYARIAH IJARAH I PTPN III TAHUN 2018|TERM NOTES|IDH000057702|PERKEBUNAN NUSANTARA III (PERSERO), PT|ACTIVE|||IDR|Electronic||23-JAN-2024|||11|FIXED|3 MONTHS|||125000000000|125000000000|125000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPN02XXMF|MTN II PTPN III TAHUN 2018|TERM NOTES|IDH000057603|PERKEBUNAN NUSANTARA III (PERSERO), PT|ACTIVE|||IDR|Electronic||23-JAN-2024|||11.25|FIXED|3 MONTHS|||375000000000|375000000000|375000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPN03AXMF|MTN III PTPN III TAHUN 2019 SERI A|TERM NOTES|IDH0000600A2|PERKEBUNAN NUSANTARA III (PERSERO), PT|ACTIVE|||IDR|Electronic||09-MAY-2022|||11|Fixed|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPN03BXMF|MTN III PTPN III TAHUN 2019 SERI B|TERM NOTES|IDH0000600B0|PERKEBUNAN NUSANTARA III (PERSERO), PT|ACTIVE|||IDR|Electronic||09-MAY-2024|||11.25|Fixed|3 MONTHS|||600000000000|600000000000|600000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPN04XXMF|MTN IV PTPN III TAHUN 2019|TERM NOTES|IDH000063700|PERKEBUNAN NUSANTARA III (PERSERO), PT|ACTIVE|||IDR|Electronic||20-NOV-2024|||8.75|Fixed|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|PLANTATION|1
31-MAR-2022|PTPV02XXMF|MTN II PTPN V TAHUN 2021|TERM NOTES|IDH000069608|PERKEBUNAN NUSANTARA V (PERSERO), PT|ACTIVE|||IDR|Electronic||13-JUL-2026|||11.25|Fixed|3 MONTHS|||445000000000|445000000000|445000000000|100|0|100|PLANTATION|1
31-MAR-2022|PUJI01BXMF|MTN PUJI SURYA INDAH I TAHUN 2018 SERI B|TERM NOTES|IDH0000548B1|PUJI SURYA INDAH, PT|ACTIVE|||IDR|Electronic||19-OCT-2023|||2.5|Fixed|ANNUAL|||35000000000|35000000000|35000000000|100|0|100|FOOD & BEVERAGES|1
31-MAR-2022|REAS01AXMF|MTN REKAPASTIKA ASRI I TAHUN 2019 SERI A|TERM NOTES|IDH0000598A8|REKAPASTIKA ASRI, PT|ACTIVE|||IDR|Electronic||15-APR-2027|||5|FLOATING|3 MONTHS|||299965000000|299965000000|299965000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|RICO01XXMF|MTN I RICOBANA ABADI TAHUN 2017|TERM NOTES|IDH000047109|RICOBANA ABADI, PT|ACTIVE|||IDR|Electronic||20-DEC-2022|||11.25|FIXED|3 MONTHS|||400000000000|400000000000|400000000000|100|0|100|METAL AND MINERAL MINING|1
31-MAR-2022|SGKE01XXMF|MTN SOLID GOLD KENCANA I TAHUN 2018|TERM NOTES|IDH000055003|SOLID GOLD KENCANA, PT|ACTIVE|||IDR|Electronic||04-JUL-2022|||6.6|Fixed|3 MONTHS|||65000000000|65000000000|65000000000|100|0|100|PROPERTY AND REAL ESTATE|1
31-MAR-2022|SIIX04CXMF|MTN IV SUCOR INVESTAMA TAHUN 2019 SERI C|TERM NOTES|IDH0000647C9|SUCOR INVESTAMA, PT|ACTIVE|||IDR|Electronic||02-JUN-2022|||10.59|Fixed|3 MONTHS|||75000000000|75000000000|75000000000|100|0|100|INVESTMENT COMPANY|1
31-MAR-2022|SIIX04DXMF|MTN IV SUCOR INVESTAMA TAHUN 2019 SERI D|TERM NOTES|IDH0000647D7|SUCOR INVESTAMA, PT|ACTIVE|||IDR|Electronic||18-SEP-2022|||10.59|Fixed|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|INVESTMENT COMPANY|1
31-MAR-2022|SMPN01AXMF|MTN I SAWITMAS PARENGGEAN TAHUN 2019 SERI A|TERM NOTES|IDH0000628A3|SAWITMAS PARENGGEAN, PT|ACTIVE|||IDR|Electronic||25-SEP-2024|||12|Fixed|SEMI-ANNUAL|||37000000000|37000000000|37000000000|100|0|100|PLANTATION|1
31-MAR-2022|SMPN01BXMF|MTN I SAWITMAS PARENGGEAN TAHUN 2019 SERI B|TERM NOTES|IDH0000628B1|SAWITMAS PARENGGEAN, PT|ACTIVE|||IDR|Electronic||08-OCT-2024|||12|Fixed|SEMI-ANNUAL|||37000000000|37000000000|37000000000|100|0|100|PLANTATION|1
31-MAR-2022|SMPN01CXMF|MTN I SAWITMAS PARENGGEAN TAHUN 2019 SERI C|TERM NOTES|IDH0000628C9|SAWITMAS PARENGGEAN, PT|ACTIVE|||IDR|Electronic||18-OCT-2024|||12|Fixed|SEMI-ANNUAL|||36000000000|36000000000|36000000000|100|0|100|PLANTATION|1
31-MAR-2022|TMSN01AXMF|MTN TIBI MODERN SENTOSA I TAHUN 2019 SERI A|TERM NOTES|IDH0000619A2|TIBI MODERN SENTOSA, PT|ACTIVE|||IDR|Electronic||23-AUG-2024|||11|Fixed|ANNUAL|||30000000000|30000000000|30000000000|0|100|100|RESTAURANT, HOTEL & TOURISM|1
31-MAR-2022|BJBR02ASBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK BJB TAHAP I TAHUN 2020 SERI A|CORPORATE BOND|IDA0001052A2|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|04-MAR-2020|IDR|Electronic||03-MAR-2025|||8.6|FIXED|3 MONTHS|||132000000000|132000000000|132000000000|100|0|100|BANK|1
31-MAR-2022|BJBR02ASBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK BJB TAHAP II TAHUN 2020 SERI A|CORPORATE BOND|IDA0001116A5|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|18-NOV-2020|IDR|Electronic||17-NOV-2025|||8.5|FIXED|3 MONTHS|||162580000000|162580000000|162580000000|100|0|100|BANK|1
31-MAR-2022|BJBR02BSBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK BJB TAHAP I TAHUN 2020 SERI B|CORPORATE BOND|IDA0001052B0|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|04-MAR-2020|IDR|Electronic||03-MAR-2027|||9.35|FIXED|3 MONTHS|||368000000000|368000000000|368000000000|100|0|100|BANK|1
31-MAR-2022|BJBR02BSBCN2|OBLIGASI SUBORDINASI BERKELANJUTAN II BANK BJB TAHAP II TAHUN 2020 SERI B|CORPORATE BOND|IDA0001116B3|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|18-NOV-2020|IDR|Electronic||17-NOV-2027|||9|FIXED|3 MONTHS|||337420000000|337420000000|337420000000|100|0|100|BANK|1
31-MAR-2022|BJBR03ASBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK BJB TAHAP I TAHUN 2021 SERI A|CORPORATE BOND|IDA0001162A9|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|16-JUL-2021|IDR|Electronic||15-JUL-2026|||7.85|FIXED|3 MONTHS|||379000000000|379000000000|379000000000|100|0|100|BANK|1
31-MAR-2022|BJBR03BSBCN1|OBLIGASI SUBORDINASI BERKELANJUTAN III BANK BJB TAHAP I TAHUN 2021 SERI B|CORPORATE BOND|IDA0001162B7|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|16-JUL-2021|IDR|Electronic||15-JUL-2028|||8.6|FIXED|3 MONTHS|||621000000000|621000000000|621000000000|100|0|100|BANK|1
31-MAR-2022|BJTG01SB|OBLIGASI SUBORDINASI I BANK JATENG TAHUN 2015|CORPORATE BOND|IDA000071203|BANK PEMBANGUNAN DAERAH JAWA TENGAH, PT|ACTIVE|IDX|21-DEC-2015|IDR|Electronic||18-DEC-2022|||12.25|FIXED|3 MONTHS|||500000000000|500000000000|500000000000|100|0|100|BANK|1
31-MAR-2022|BKSW01CN1|OBLIGASI BERKELANJUTAN I BANK QNB INDONESIA TAHAP I TAHUN 2019|CORPORATE BOND|IDA000099808|BANK QNB INDONESIA Tbk, PT|ACTIVE|IDX|08-JUL-2019|IDR|Electronic||05-JUL-2022|||9.5|FIXED|3 MONTHS|||100000000000|100000000000|100000000000|100|0|100|BANK|1
31-MAR-2022|BLAM04|OBLIGASI IV BANK LAMPUNG TAHUN 2017|CORPORATE BOND|IDA000082507|BANK LAMPUNG, PT|ACTIVE|IDX|10-JUL-2017|IDR|Electronic||07-JUL-2022|||9.6|FIXED|3 MONTHS|||610000000000|610000000000|610000000000|100|0|100|BANK|1
31-MAR-2022|BMLK02C|OBLIGASI II BANK MALUKU MALUT TAHUN 2017 SERI C|CORPORATE BOND|IDA0000872C0|BANK MALUKUMALUT, PT|ACTIVE|IDX|11-DEC-2017|IDR|Electronic||08-DEC-2022|||9.25|FIXED|3 MONTHS|||300000000000|300000000000|300000000000|100|0|100|BANK|1
31-MAR-2022|BMRI01ACN2|OBL BKLJT I BANK MANDIRI THP II TAHUN 2017 SERI A|CORPORATE BOND|IDA0000814A6|BANK MANDIRI (PERSERO) Tbk, PT|ACTIVE|IDX|16-JUN-2017|IDR|Electronic||15-JUN-2022|||8|FIXED|3 MONTHS|||1000000000000|1000000000000|1000000000000|99.03|0.97|100|BANK|1
